,author,updated_at,like_count,text,public
197,@BT-to9xv,2025-02-24T03:13:35Z,0,"Kayanya emang balance sih buat speknya. Kelas buat kantoran oke. Hampir inget mau dipake tes buat CoD Warzone, tapi you know lah size game tersebut dan speknya harus gimana.",True
198,@support_JUSTB,2025-02-24T03:03:06Z,0,"yang tau tolong dijawab, kalau nyari laptop second toko yang trusted apa ya?",True
199,@alfiangaffar5034,2025-02-24T02:51:55Z,0,Bikin rekomendasi laptop gaming dong bang,True
200,@BuatBiru,2025-02-24T01:00:41Z,0,GG ni brend lokal 👍👍,True
201,@LeinerC,2025-02-24T00:54:34Z,0,"God, how much I searched on YouTube for this crack and could not find it, and here you are, thank God",True
202,@vanillalatte1207,2025-02-24T00:50:25Z,1,bang review laptop yang bisa dilipat kayak advan stylus,True
203,@yoshramos4942,2025-02-23T23:39:38Z,0,Halo bang... Minta Rekomendasi Laptop Untuk Anak2 Arsitek yang harganya Termurah  10 juta ke bawah...,True
204,@frisianconstela9822,2025-02-23T22:09:50Z,0,Axiongelion,True
205,@todaycars886,2025-02-23T21:24:10Z,1,"Bang, Ram 24gb itu engga over kalo buat kantoran (ngoding) seperti saya",True
206,@danaprad,2025-02-23T17:55:32Z,0,On paper ya lumayan tapi build quality dari engsel sama bazzel nya bikin ragu sih,True
207,@ridhoibnu5637,2025-02-23T16:10:36Z,0,"Nunggu review yang versi R5 processor i5 + Intel iris, betulan bisa game triple A gak ya, walaupun settingan low?",True
208,@mythicreals,2025-02-23T14:57:51Z,1,"semua design laptop nya sama semua, artinya hardware nya doang yang diganti, jadi bedanya cuman dari performa aja. gw gk bermaksud nge judge laptop nya, tetapi keren buat brandnya, satu design untuk semua laptop",True
209,@idrisalhammad,2025-02-23T14:34:24Z,1,"Serius nanya, aku awam banget soal per laptopan. Sekarang lagi cari² laptop range 7-8jutaan. Kebetulan anak kuliahan dan emang yang ada dipikiranku, yg penting baterai awet, ram muat, dan aman buat ngetik serta bawaan beberapa aplikasi² tambahan. 

Maksudnya di menit 21:38 tuh gimana yah? Jadi ga ada bawaannya microsoft office gitu kah, so harus install sendiri? Tapi bisa kan yah buat Microsoft?

Sorry awam banget, karena g anak IT😭",True
210,@ALFIANHELUTH,2025-02-23T14:11:55Z,0,Rekomendasi laptop buat anak teknik dong Abang² kawan²,True
211,@iampapylon,2025-02-23T13:35:21Z,0,"kayanya karena ada aturan TKDI dmana kami pegawai Pemerintah harus melaksanakan pengadaan barang jasa dan modal yang TKDN nya tinggi. Dan kami di Pemda, gak bisa beli merk luar yang g ada d e-purchasing",True
212,@len_-ej9zg,2025-02-23T10:51:52Z,0,"Halo Bang, bisah unboxing laptop Acer One 14 Z9-415 (dari Papua)🙏",True
213,@muafa1499,2025-02-23T10:20:06Z,0,Gilaa sih... kok iso eee sebagus itu,True
214,@halomoansaputra4397,2025-02-23T07:45:37Z,0,"Banh, misteri box lagi dong aku kangen",True
215,@Mr.Daka15,2025-02-23T01:11:28Z,0,"Bg bahas laptop ADVAN Pixwar X Transformers ryzen 7 6800H🙏
Udah nyari di YouTube tentang penjelasannya tapi gak ada",True
216,@lionitanurviniarzeila9749,2025-02-22T23:35:51Z,0,BANG! Pliss review advan evo x16 atau x13 bang,True
217,@gegammer6016,2025-02-22T20:47:52Z,0,Wah mantep juga ssdnya bisa diganti ke kapasitas yang lebih besar,True
218,@alzulfiqar9170,2025-02-22T16:53:40Z,0,sekarang kalo test standatnya ubah jadi game Wuthering wave dong,True
219,@zulfadli5641,2025-02-22T13:37:10Z,0,"Yang penting jangan sampai cari spare part nya sulit. Saya pernah punya pengalaman buruk dengan MSI, cari baterainya aja susahnya minta ampun. Datang ke service center harus pesan ke Taiwan baterainya. Kapok dah.",True
220,@KangJangkrik,2025-02-22T12:47:03Z,0,24 GB buat jalanin matlab masih kurang,True
221,@Diwantaraaa,2025-02-22T08:44:04Z,0,"Laptop ini cocok buat marathon series atau anime si, gila kenceng nvme",True
222,@Dassein_DarkForce,2025-02-22T06:57:36Z,0,"mangtap brand lokal udah masuk kompetisi produk unggul brand luar negeri dan semoga semakin berkembang dan ekpansi ke segment produk lain, 2 hari lalu juga dampingin sepupu beli Axioo hype-3 🇮🇩",True
223,@ZainnZoldyck,2025-02-21T23:55:49Z,1,bagusan axioo hype r 3 atau axioo hype 5 x6 atau advan workplus?,True
224,@tianfebrifahrezi8066,2025-02-21T20:01:34Z,0,axioo the best🔥,True
225,@sultanmlk_,2025-02-21T15:23:24Z,0,"buat desain oke ga ini speknya bang? atau ada rekomendasi brand lain, lokal or inter?",True
226,@yudhaakhm5805,2025-02-21T11:48:20Z,1,"Info saran laptop yang enak buat kuliah, under 10 jt",True
227,@awanash,2025-02-21T11:43:25Z,0,Cuman bisa dibuka 1 tangan bukannya malah gampang rusak itu engsel nya?,True
228,@Just_stfu99,2025-02-21T09:41:37Z,0,"Setelah 2 kali ganti laptop, baru sekarang2 ini terkesima sama brand laptop lokal, keren lah",True
229,@JulpidiantoJulpidianto,2025-02-21T03:55:27Z,0,Axioo service centernya Ok banget daerah cakung dekat banget sm rmh cuma 10 mnt pake motor.,True
230,@alex-bobo,2025-02-21T01:25:22Z,1,RAM 24 GB On-board nya Single channel atau udah dual channel ya?,True
231,@naufaledo4709,2025-02-20T18:41:38Z,0,"Bang review megabook T1 atau megabook K16S
Dah ready stock noh",True
232,@ElianSinay,2025-02-20T17:52:00Z,1,ini cocok banget buat music producer weh ram nya gokilll,True
233,@RuangKecilMusik,2025-02-20T17:47:03Z,0,"next test editing video juga dong,",True
234,@iwakghatul2146,2025-02-20T16:14:33Z,0,Punya advan workpro lite i3 1220p beli tahun lalu masih enak dipake 😂,True
235,@rendifisabilillahdabongkac7353,2025-02-20T15:05:52Z,0,Nah kalo bagus Begini kan enak belinya. Jadi banyak yg pengen beli barang lokal,True
236,@tonyagustriono8741,2025-02-20T14:59:51Z,0,"Dengan coolant fan 1, apa jadi mudah panas?",True
237,@RivalsS7,2025-02-20T14:41:34Z,0,Ok jadi kapan advan bikin hp atau axioo minimal punya hp lokal masa laptop tapi hp gk bisa? 😊,True
238,@Cindysfa,2025-02-20T14:25:31Z,0,"Bang David, minta rekomendasi laptop 2 in 1 dongg untuk pengajar. Terima kasih!",True
239,@xperimental1974,2025-02-20T09:57:48Z,0,"Haha ga nyesel dulu beli Axioo yang masih pake Windows Vista.. jaman dulu itu laptop keren banget.. sekarang Axioo makin berjaya... Kalau kalian mau meras lagi performa laptop ini bisa install CachyOS, dijamin Windows 11 kalah telak.",True
240,@Bob-ph9bi,2025-02-20T09:48:07Z,0,Baru juga kemarin beli axioo hype 7 amd malah keluar yang ini 🗿,True
241,@ahmadilham1234,2025-02-20T09:30:17Z,1,semejak laptop lokal ngasih spek dewa dengan harga  merakyat gw jadi mikir apa dulu brand yg udh terkenal itu mereka ngasih harga overprice?,True
242,@aiue-wl9tr,2025-02-20T08:27:52Z,0,Guys rekomend axio yg aman buat render + coding plis,True
243,@MuhammadHabib-ot4ir,2025-02-20T07:55:16Z,0,ammar mau bang,True
244,@ardhikasetiawan4698,2025-02-20T06:48:14Z,0,256 gb instal windows doang udah minus 50%,True
245,@Hello_guys533,2025-02-20T05:59:59Z,0,Maksud garansi 1 tahun + 1 tahun adp itu jadi total 2 tahun dengan 1 tahun pertamanya adp dilanjut 1 tahun berikutnya garansi servis dan spare part?,True
246,@PengadaanCititrans,2025-02-20T05:01:21Z,0,kalau buat kerja dan edit video intel i3 cukup ga ya mohon jawabanya?dan bedanya sama AMD itu apa?,True
247,@iqbaltawakal3987,2025-02-20T03:49:06Z,3,"Kalo ada tombol fisik pgup, pgdn, home, end kaya yang biasanya, bakal keren bgt sih ini Axioo, tombol navigasi itu kepake buat ngetik.",True
248,@uhalfarouq,2025-02-19T23:04:51Z,0,Ram 24GB untuk laptop yg ga bisa buat main game AAA memang overkill banget sih. Mau dibayangin skenario bagaimana pun tetap ga kebayang itu ram bisa kepake semua.,True
249,@uhalfarouq,2025-02-19T23:04:37Z,0,Ram 24GB untuk laptop yg ga bisa buat main game AAA memang overkill banget sih. Mau dibayangin skenario bagaimana pun tetap ga kebayang itu ram bisa kepake semua.,True
250,@ichsanbudiono3376,2025-02-19T21:53:43Z,0,mantap,True
251,@DeniAbdullah-tw4ze,2025-02-19T16:51:57Z,0,Yg R5 nya engga bang ?,True
252,@iqbalsatria7992,2025-02-19T16:35:48Z,0,"Budget 6jt laptop apa ya? Buat harian + gaming tipis""",True
253,@ronisudrajat9452,2025-02-19T15:45:23Z,0,Siapa yng mau punya RAM yang di solder.,True
254,@habibzd,2025-02-19T12:54:20Z,0,14:02 tau2 wallpapernya makima wkw,True
255,@Pppjj999,2025-02-19T12:25:54Z,0,Gak ada ohs nya 😢,True
256,@akbardermawan1599,2025-02-19T10:56:45Z,0,Saranku jangan beli Axioo deh karena daya tahan rendah batrei gampang rusak ini pengalamanku sendiri pakai Axioo biar teman teman gak nyesel,True
257,@keyyy...6163,2025-02-19T10:53:46Z,0,"mau tanya mas yang lebih ngerti laptop, laptop axio ini bisa atau ngga buat coding?",True
258,@wahyuarifkurniawan,2025-02-19T09:56:10Z,0,"Kawasaki ... 😅
RACING ...",True
259,@jaluseto174,2025-02-19T09:22:14Z,0,Review Axioo z10 metal i5 1335u bang,True
260,@fahrimuhammadnka3104,2025-02-19T06:58:55Z,0,"0:01 bang david, advan yang di samping itu tipe apa? Ada video review nya lah?",True
261,@AI-Developerr,2025-02-19T06:49:18Z,0,"masih kalah dengan Thinkpad T14. Tapi lebih murah T14
Lihat skor kinerja 2 prosesor ini
T14 = AMD Ryzen 5 PRO 4650U  = 12,529
HR3 = Intel Core i3-1215U  = 10,747",True
262,@jawalmiftah,2025-02-19T04:56:00Z,0,Sama vivobook a1404za rekomendasi mana bang,True
263,@QuizellMiroZafil,2025-02-19T04:43:25Z,1,"Bang riview laptop advan evo x 16, versi 2in1, menarik banget itu laptop, buat harian, layar bisa di copot, tapi di yt masih belum ada yang riview, jadi bingung mau ambil laptop rasa tablet, apa tablet rasa laptop 😊",True
264,@lau_sichan29,2025-02-19T04:01:51Z,0,"Sangat membantu informasinya, ketimbang kita beli asus, acer, tosiba dan lainnya",True
265,@cilpaciplay,2025-02-19T03:30:50Z,0,tinggal nunggu laptop gaming layar oled brand lokal hehehe,True
266,@idhamibr,2025-02-19T03:01:56Z,0,wtffffffff,True
267,@YosefGanjar,2025-02-19T02:19:11Z,0,"Mantap brand lokal, semoga semakin ok kedepannya",True
268,@VersiPertama,2025-02-19T00:32:43Z,0,"24GB buat queue printing jg berguna bang
Apalagi yg main job nya cetak2",True
269,@yudipranata-hk1yr,2025-02-18T16:26:55Z,0,yg pakai laptop axioo info dong atau admin @AxiooIndonesiaOfficial cara matiin klw layar dibuka langsung booting windows gmn. maksudnya saya mw pake power button nya aja buat ngidupin laptopnya. dacoba  otak atik windows dan bios gak nemu.,True
270,@tahanprahara,2025-02-18T15:24:12Z,1,ramNYA DDR5 atau DDR4 ya?,True
271,@oEqyGh,2025-02-18T15:10:55Z,0,"Windows 16GB jaman sekarang, baru dipakai chrome 10tabs sedih",True
272,@muhammadguntur2178,2025-02-18T14:22:07Z,1,"bang aku ada saran,game nya mending wuthering waves,soal nya ini game spek nya tinggi

sekian terimakasih",True
273,@HabibnRizieqKetuaFPI,2025-02-18T13:05:31Z,103,MAU JAJAN GRATIS CLAIM DI  😭💙𝕐 𝕌 𝕂     𝟞     𝟡,True
274,@heyyrofiq,2025-02-18T11:44:17Z,0,"berarti itu memorinya bisa di tambahkan yak, soalnya kaya sekelas laptop gitu kecil gak sih 200gb",True
275,@sofyanalvian3593,2025-02-18T11:12:19Z,0,Sy Sdh Belli WOUW.  SAMAGT PUASSSS😊😊,True
276,@ydrmdhni,2025-02-18T09:15:49Z,1,Advan juga baru rilis 2 in 1 laptop. Review juga dong Bang!,True
277,@Moxertize,2025-02-18T08:12:50Z,1,Bg cara tau layarnya brpa hz gimana ya? Hype-r 3 60hz? Hype-r 5 brpa?,True
278,@tanpanama8013,2025-02-18T07:17:24Z,0,Bazelnya tipis bikin ngiler,True
279,@riandarma5462,2025-02-18T06:58:11Z,0,Gitaaaaaaa,True
280,@rajab3696,2025-02-18T06:32:28Z,0,Antara ini ama advan workplus bagusan mana bang untuk daily buka² banyak tab browser?,True
281,@dulmilk,2025-02-18T05:34:23Z,0,"itu genshin kalau di natlan emang Fps nya lebih berat, kalau di mond liyue gitu pasti lebih lancar ya",True
282,@RosoKalibuntu,2025-02-18T05:01:34Z,0,Dukung produk lokal bang biar go internasional,True
283,@djohanrady,2025-02-18T04:46:52Z,1,Sayang banget perforna batre cuma ±6 jam doang. Padahal kalo ngincer konsumen kantoran mending batre aja digedein daripada RAM.,True
284,@sasori5163,2025-02-18T03:25:09Z,0,Cocok nih buat dipakai browsing,True
285,@NickyTuan,2025-02-18T03:20:53Z,0,Intel i3 sama Ryzen 5 bagus mana???,True
286,@ernovarizkiasyarief5101,2025-02-18T03:14:46Z,0,Buat game RPG yg playernya nya online banyak gmn bang,True
287,@Jabawongky88,2025-02-18T02:53:28Z,0,"setuju bang David, Ram 16, ssd 500",True
288,@ahmadteguhsatria6464,2025-02-18T01:52:17Z,0,"16 GB dah kurang ey, gw buka docker 16 gb dah penuh rasanya, kwkwkwkwkw",True
289,@asv952,2025-02-18T01:48:46Z,0,"RAM soldered kalau 24GB bagus kok, malah kalau jadi standar buat kantoran lebih bagus, soalnya aplikasi kantoran juga mulai makan banyak RAM gara2 pindah ke online workspace, RAM kepake sama browser. Jadi kalau Axioo main Big RAM less Storage memang sudah sesuai situasi pasar.

Edit : Contoh kalau kelas-nya di compare sama Asus yang OLED, itu RAM hanya 8GB yang harga segini, jadi Axioo ini menurut ane lebih worth it.",True
290,@aveon5243,2025-02-18T01:26:09Z,0,"Keren, lebih worth mana sama advan evo-x 16 ya, yg udah tablet. Reviewin dong kaka",True
291,@ChannelIni,2025-02-17T16:14:22Z,0,"Kalau diliat dari heatsink dan tipe prosesornya, axioo ini kurang bisa digeber kayak advan workplus yang ryzen 6600H ataupun yang intel 12600H.
Tapi keren sih udah berani ngasih garansi dan kayar oled 🎉",True
292,@animeindo1723,2025-02-17T13:55:46Z,0,bang  rekomend laptop buat anak program dibawah 10 juta,True
293,@UzumakiSyamsudin,2025-02-17T13:53:22Z,0,Di endors mahal ini 😂,True
294,@JulteknoWebid,2025-02-17T13:14:19Z,0,Ayo beli produk lokal.,True
295,@Aishrumi,2025-02-17T12:41:48Z,0,19:52 Dapat Ilmu baru 😅,True
296,@orkans3119,2025-02-17T12:19:37Z,0,"Selama gk ada sc nya di kota gw, gw gk pake wkwk",True
297,@adityaahmadkhanz77,2025-02-17T11:45:11Z,0,Ada keamanan biometric kk?,True
298,@wilma_all_agency,2025-02-17T11:38:55Z,0,yg axio udh Include OHS ?,True
299,@muhammadzainal787,2025-02-17T11:31:25Z,0,Ini cocok ngga buat dpake nge game,True
300,@ajinasawor,2025-02-17T10:35:35Z,0,laptop pertama gw netbook axioo second pas SMA,True
301,@Knvasion,2025-02-17T10:15:25Z,0,shipping to Malaysia or nah?,True
302,@DIGIBET4D_BET100,2025-02-17T10:06:02Z,0,mantap . gadged terupdate,True
303,@aguswahyu5700,2025-02-17T09:37:57Z,1,"nyesel gw beli vivobook go 14 6.8, ga nunggu ini",True
304,@fazarozano,2025-02-17T08:56:20Z,0,"Kalo sparepart masih mahal mah mending cari brand lain, ini PR buat produk lokal.",True
305,@fahmyzul6523,2025-02-17T07:31:11Z,0,Apple benerab gak jadi invest diindo ya bang,True
306,@dewatoktok1215,2025-02-17T07:09:30Z,0,Nyobain laptop Buat Kuliah teknik lah bang,True
307,@rifanaazzahra3639,2025-02-17T06:52:14Z,0,Bang davidd coba review laptop advan 360 stylus dongg,True
308,@ryt9454,2025-02-17T06:21:58Z,1,overall mending yg ini apa yang hype 5 amd x6?,True
309,@Donat_Renyah,2025-02-17T06:12:40Z,0,"Kelemahannya durability battery, gw udah 2 tahun pake z10 gen1 udah mulai drop nih. Tapi masih worth it untuk dibeli lah, karena harga batternya juga gk terlalu mahal. Dulu awal 2024 pernah nanya ke SC axioo harganya sekitar 300, mungkin sekarang harganya naek dikit kaliya.
Sama minusnya gk bisa update otomatis untuk driver vganya, paling download manual dari intel xe.
Kalo aja belom punya z10 gw bakal beli laptop ini nih buat kerja, karena butuh ram gede dan yg enteng",True
310,@isawa384,2025-02-17T06:06:00Z,0,Bukannya penyimpanan bisa di up? Kan tinggal up aja,True
311,@HadengSeratai,2025-02-17T05:54:03Z,1,gilaa sihhh brand lokal menyalaaa sekaliiiiii🔥🔥🔥,True
312,@dwialisaputra2469,2025-02-17T04:06:23Z,0,"Masih ""U"" yah 🙃",True
313,@sansanindie,2025-02-17T03:37:30Z,0,"Bang, kalau upgrade SSD ke yg lebih besar garansinya hilang gak ya, kan harus buka casing?",True
314,@MamaSultan-zh4vh,2025-02-17T02:34:09Z,0,"Jantungan saya tiap kali David lempar tangkap lempar tangkap laptopnya. Jiwaku meronta-ronta ""tidaaaakkkk.... jangan lakukan itu.... hentikan....""",True
315,@RizaGunturPrakoso,2025-02-17T02:05:13Z,0,saya butuh tuh 24GB bisa buat macem2...,True
316,@bimoyoga,2025-02-17T01:55:14Z,0,ga yang kerjasama sama jkt48 vang,True
317,@NikhoAchmad-x5d,2025-02-17T01:24:09Z,0,Gw punya Axioo tapi keyboard cepet rusak,True
318,@AmboDalle-et9pg,2025-02-17T01:09:03Z,1,Box satunya kapan bg review nya😅,True
319,@RR-Mekatronika,2025-02-17T00:10:13Z,1,"mantab sih ini... walau ram solder tapi sudah dikasih 24GB. cuman memang Firmware BIOS yg biasanya brand local itu kurang good, bahkan laptop samsung aja yg dulu BIOS nya rewel.",True
320,@dwirakhamanurung5117,2025-02-16T17:13:46Z,0,ADVAN WORKPLUS ATAU AXIOO HYPE R3,True
321,@Hfizz.,2025-02-16T16:24:13Z,1,gw yang udah beli axioo hype 7 juga udah enak banget dipakai😄,True
322,@felixsudrajat4842,2025-02-16T16:22:17Z,0,layar nya berapa hz ini,True
323,@SumayyahAl-Hnifah,2025-02-16T15:50:05Z,0,Revieew Axioo Hype 5 dong Bg David.,True
324,@Flowersmed,2025-02-16T15:46:17Z,0,"mungkin cocok untuk anak teknik sipil ini, yg gunain autocad",True
325,@reyyy_101,2025-02-16T14:05:33Z,0,Ada OHS nya ya? Soalnya liat di market place ada yg udah punya ohs,True
326,@gsaettacc6382,2025-02-16T13:22:51Z,1,"max ssd laptop up to 2TB,  ssd bawaan 512gb, trus mau upgrade ssd 2tb bisa gak bang?. jadi total ssd nya 512gb+2tb.",True
327,@7002bleach,2025-02-16T12:58:11Z,0,"Tolong support driver (terutama driver VGA) lebih ditingkatkan, soalnya pernah mencoba install ulang laptop Axioo (yang pakai prosesor Ryzen), pada saat mau download drivernya malah error (dari websitenya Axioo). Sudah dapat drivernya pun tetap tidak bisa install. Alhasil cari laptop yang sama lalu dicloning baru bisa.",True
328,@altara5068,2025-02-16T12:44:23Z,1,Enak gk sih buat gaming sama ngoding+ngedit,True
329,@hoshinoakira1379,2025-02-16T12:21:22Z,6,"penggunaan ram 24gb, itu biasanya lebih relevan ke kerjaan yang kebutuhannya banyak buka aplikasi, contohnya bagian finance itu pasti butuh banget lebih dari 1 program, contohnya aplikasi oodo dll, memang system requirements nya ringan, tapi biasanya divisi seperti finance dsb itu butuh beberapa aplikasi sekaligus yang pastinya butuh ram yang besar, walaupun cpu loadnya ga besar.

welldone produk lokal",True
330,@mamikyunia2809,2025-02-16T12:11:27Z,0,"disklaimer saya bukan buzzer...
tapi sekedar share pengalaman saya pernah pakai leptop merek H* dia kelemahannya di LCD nya.
Terus dulu juga pernah pakai Advan beli di tahun 2010, klo gak salah Advan soulmate yg pake prosessor intel T4400 bisa awet sampai 2018 padahal sering buka leptop malam terus ketiduran sampai pagi.😅",True
331,@zaskielr6352,2025-02-16T11:52:45Z,0,"I3 buat kantor
I5 buat kantor + gaming
I9 pemakaian berat",True
332,@HaikalIM-em7cx,2025-02-16T11:46:11Z,0,Nexuuuussss!,True
333,@harissays4597,2025-02-16T11:45:03Z,1,"mayan lah buat gawe, bismillah 2 bulan lagi",True
334,@rfm2466,2025-02-16T11:08:28Z,0,"11:30 Pake cloud emang, tapi email kadang perlu di back up di storage 😂",True
335,@moreuse,2025-02-16T10:58:07Z,1,"Yang belum dibahas di Review
- hdr ada atau tidak, dan gimana hasilnya
- suhu kerja dan gaming
- berapa watt ketika gaming dan ketika idle",True
336,@Benedetta.Luckyboy,2025-02-16T08:52:25Z,12,"Makasih atas review-nya bang, saya pelajar SMK jurusan RPL bingung mau beli laptop apa dengan budget pas²an tapi setelah nonton vidio ini saya jadi terbantu.",True
337,@c26-yohanwahyupradana96,2025-02-16T08:47:27Z,0,bang engga review advan evo x?,True
338,@peneranghatiinsan287,2025-02-16T07:26:47Z,0,Lah slot ssd nya cuma 1 ya?,True
339,@Yogi1201-v3w,2025-02-16T07:06:03Z,1,"Intel banting harga sana sini... Udah mau bangkrut, makanya murah..",True
340,@OpikGameZ,2025-02-16T06:53:59Z,2,nonton ini pake Axioo Pongo,True
341,@orangtua7838,2025-02-16T06:14:20Z,0,Di jepang beli mobil murah dan sangat bagus dan negara2 lain yg merk nya bagus2 kalo di negara sendiri pasti jualnya murah klo di export baru harga tinggi. Beli produk dan buatan indonesia sendiri harganya gila2an 😂😂😂 di negara sendiri beli barang produksi sendiri pasti harga nya harga di luar nurul 😂😂😂,True
342,@waifumusikchannel4219,2025-02-16T05:49:05Z,0,Agak cempreng speaker ny?,True
343,@aethersx2,2025-02-16T05:39:29Z,0,"11:05 udah bagus gitu ram 24 gb ssd segitu cuma 7 juta.

ssd kan gampang banget di upgrade laha itu ram udah ke solder",True
344,@ristyblackmore508,2025-02-16T05:33:16Z,0,"SPEK sebagus ini, sih iya ok. tapi mudah²an kualitas materialnya udah ok.

pengalaman bongkar laptop brand lokal, (ya gitu)... kualitas material, body, engsel, haduh",True
345,@handiyonofernando3705,2025-02-16T05:25:28Z,2,AXiO Emang The Best ❤,True
346,@TestingNew,2025-02-16T04:44:31Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂,True
347,@silverlight2434,2025-02-16T04:36:22Z,0,sekarang orang kantoran kesiksa coretax bang butuh yang gak lemott,True
